200
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
1	2
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
3	20
3	21
3	22
3	23
3	24
3	25
3	26
3	27
3	28
3	29
8	30
8	31
8	32
8	33
8	34
8	35
8	36
8	37
8	38
8	39
10	41
10	136
10	137
10	138
10	139
10	140
10	141
10	142
10	143
10	144
12	40
12	41
12	42
12	43
12	44
12	45
12	46
12	47
12	48
12	49
14	199
17	79
17	80
17	81
17	82
17	83
17	84
17	85
17	86
17	87
17	88
19	69
19	70
19	71
19	72
19	73
19	74
19	75
19	76
19	77
19	78
20	50
20	51
20	52
20	53
20	54
20	55
20	56
20	57
20	58
20	59
21	22
21	60
21	61
21	62
21	63
21	64
21	65
21	66
21	67
21	68
23	108
23	109
23	110
23	111
23	112
23	113
23	114
23	115
23	116
25	98
25	99
25	100
25	101
25	102
25	103
25	104
25	105
25	106
25	107
26	78
26	89
26	90
26	91
26	92
26	93
26	94
26	95
26	96
26	97
30	185
30	186
38	117
38	118
38	119
38	120
38	121
38	122
38	123
38	124
38	125
38	126
39	155
39	156
39	157
39	158
39	159
39	160
39	161
39	162
39	163
39	164
46	92
46	127
46	128
46	129
46	130
46	131
46	132
46	133
46	134
46	135
54	145
54	146
54	147
54	148
54	149
54	150
54	151
54	152
54	153
54	154
58	165
58	166
58	167
58	168
58	169
58	170
58	171
58	172
58	173
58	174
60	184
61	175
62	13
62	176
62	177
62	178
62	179
62	180
62	181
62	182
62	183
65	178
65	197
65	198
65	199
73	187
73	188
73	189
73	190
73	191
73	192
73	193
73	194
73	195
73	196
75	3
75	6
75	57
77	80
77	84
77	85
77	86
77	88
81	193
81	196
83	63
88	84
88	85
88	86
89	148
90	89
90	92
92	164
93	107
97	27
97	142
99	4
99	103
99	105
101	139
106	166
106	171
111	102
113	86
119	102
119	103
120	97
122	149
128	18
131	140
132	3
132	52
148	40
148	121
153	197
154	167
157	155
168	155
168	157
170	78
175	92
175	190
176	180
177	4
187	167
194	9
198	165
198	178
